filename,width,height,class,xmin,ymin,xmax,ymax
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000013.png,360,640,santa,229,31,325,129
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000965.png,180,320,santa,156,26,215,90
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001042.png,360,640,santa,291,71,405,205
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000214.png,360,640,santa,318,140,383,208
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000284.png,360,640,santa,287,42,453,202
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000944.png,360,640,santa,284,2,636,353
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000740.png,120,160,santa,70,14,119,72
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000715.png,120,160,santa,65,14,119,78
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000758.png,120,160,santa,46,18,124,97
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000970.png,180,320,santa,141,2,290,147
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001060.png,360,640,santa,151,13,418,303
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000104.png,120,80,santa,29,31,68,75
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000983.png,360,640,santa,303,47,364,129
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000276.png,360,320,santa,16,25,133,148
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000884.png,180,240,santa,120,35,156,82
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000895.png,180,120,santa,39,87,78,132
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000053.png,360,640,santa,198,44,417,233
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000417.png,180,120,santa,34,49,79,92
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000117.png,360,270,santa,92,177,226,309
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000355.png,180,240,santa,75,29,166,119
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000338.png,360,640,santa,294,93,382,229
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000432.png,180,240,santa,130,8,189,85
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000373.png,180,240,santa,125,30,173,86
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000491.png,180,160,santa,33,19,122,89
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000489.png,180,160,santa,35,22,116,89
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000120.png,360,270,santa,92,60,221,195
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000984.png,360,640,santa,305,35,381,135
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000294.png,360,320,santa,154,70,262,182
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000544.png,180,320,santa,168,13,235,95
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001046.png,360,640,santa,282,79,402,224
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000383.png,180,240,santa,118,18,187,74
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000192.png,180,135,santa,71,66,117,110
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000985.png,360,320,santa,77,20,217,187
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000138.png,360,270,santa,14,1,40,30
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000517.png,180,320,santa,118,17,178,93
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000742.png,120,160,santa,68,15,119,77
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001058.png,360,640,santa,193,42,449,282
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000542.png,180,160,santa,46,16,130,86
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000468.png,180,320,santa,119,14,183,95
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000002.png,360,640,santa,212,37,318,124
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000881.png,180,240,santa,109,6,148,54
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000377.png,180,240,santa,130,26,194,91
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000483.png,180,320,santa,103,22,237,176
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000545.png,180,160,santa,75,14,139,92
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001015.png,360,640,santa,280,69,424,224
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000582.png,360,320,santa,161,129,191,187
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000301.png,360,640,santa,374,105,480,208
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000160.png,360,540,santa,241,104,296,145
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001019.png,360,640,santa,134,12,382,322
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000519.png,180,320,santa,93,15,232,165
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000454.png,180,240,santa,71,25,130,93
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000396.png,180,240,santa,119,23,168,70
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000197.png,180,135,santa,72,63,117,109
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000385.png,180,240,santa,121,19,174,78
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000096.png,360,320,santa,152,31,237,130
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000166.png,360,540,santa,239,101,296,138
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001076.png,360,640,santa,248,54,424,240
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001061.png,360,640,santa,167,12,431,270
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000274.png,360,640,santa,238,149,375,252
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000275.png,360,640,santa,238,146,381,267
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000302.png,360,640,santa,210,64,337,180
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000914.png,180,120,santa,12,108,61,160
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000591.png,360,320,santa,227,99,295,172
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001031.png,360,640,santa,284,49,362,144
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000901.png,180,240,santa,124,80,161,119
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001092.png,360,640,santa,256,46,380,208
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000927.png,360,640,santa,270,35,390,258
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000512.png,180,160,santa,29,18,123,91
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000766.png,180,240,santa,100,40,149,97
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000380.png,180,240,santa,106,26,168,91
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001071.png,360,640,santa,304,12,448,189
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000154.png,360,270,santa,60,46,123,119
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001068.png,360,640,santa,298,0,458,233
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000880.png,180,240,santa,92,26,131,64
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000428.png,180,240,santa,130,10,187,72
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001056.png,360,640,santa,204,31,416,229
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000641.png,360,320,santa,177,100,235,172
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000362.png,180,240,santa,75,16,161,103
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000177.png,180,320,santa,140,1,182,42
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000893.png,180,120,santa,61,72,95,123
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000682.png,360,640,santa,216,139,291,202
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001097.png,180,240,santa,72,1,200,176
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001080.png,360,640,santa,167,13,418,308
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000341.png,360,640,santa,155,31,326,116
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000155.png,360,270,santa,85,131,134,176
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000288.png,360,640,santa,301,18,511,202
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000055.png,360,640,santa,207,40,423,238
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000314.png,360,640,santa,276,58,409,158
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000820.png,360,320,santa,217,98,287,159
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000286.png,360,640,santa,311,41,493,206
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000356.png,180,240,santa,75,25,158,112
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001033.png,360,640,santa,281,77,396,214
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000541.png,180,160,santa,33,18,121,86
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000846.png,360,320,santa,227,163,299,224
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000907.png,180,240,santa,119,71,166,123
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001013.png,360,640,santa,293,77,444,217
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001083.png,360,640,santa,231,45,426,253
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000554.png,180,160,santa,38,17,122,93
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000401.png,180,240,santa,108,22,161,75
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000805.png,180,240,santa,147,47,184,100
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000450.png,180,240,santa,69,28,141,92
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000825.png,360,640,santa,285,100,347,170
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000367.png,180,120,santa,34,14,111,106
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000220.png,360,320,santa,205,120,274,194
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000949.png,360,320,santa,35,21,213,174
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000536.png,180,320,santa,95,24,240,165
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000875.png,180,240,santa,111,41,152,89
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000374.png,180,240,santa,104,24,175,100
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000939.png,360,640,santa,275,8,608,352
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000315.png,360,320,santa,85,33,186,138
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000899.png,180,240,santa,122,104,162,153
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000764.png,180,240,santa,109,28,157,82
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000073.png,360,320,santa,106,78,207,186
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000843.png,360,640,santa,202,181,261,244
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000244.png,360,320,santa,64,52,221,224
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000590.png,360,320,santa,210,93,285,172
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001074.png,360,640,santa,308,68,413,228
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000006.png,360,640,santa,277,73,309,126
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000628.png,360,320,santa,222,121,289,191
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000439.png,180,240,santa,76,42,124,86
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000623.png,360,640,santa,209,121,281,194
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000343.png,360,640,santa,212,18,348,147
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000473.png,180,320,santa,88,26,230,167
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000375.png,180,240,santa,105,25,176,95
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000012.png,360,640,santa,149,17,249,120
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000854.png,360,320,santa,197,107,275,191
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001087.png,360,640,santa,229,33,487,321
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000877.png,180,240,santa,82,54,127,102
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001055.png,360,640,santa,85,8,384,308
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000776.png,180,240,santa,113,23,160,91
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000809.png,180,120,santa,67,39,113,117
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000282.png,360,320,santa,151,65,271,176
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000733.png,120,160,santa,54,17,109,75
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000755.png,120,160,santa,53,31,84,63
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000424.png,180,240,santa,138,6,199,65
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000974.png,360,640,santa,285,26,355,115
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000451.png,180,240,santa,67,32,124,83
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001093.png,360,640,santa,258,33,402,208
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000494.png,180,320,santa,106,21,227,149
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000431.png,180,240,santa,137,2,201,70
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000564.png,180,120,santa,42,24,82,81
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001032.png,360,640,santa,285,57,363,141
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000175.png,360,270,santa,114,7,142,40
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000952.png,360,320,santa,27,14,192,181
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000200.png,180,135,santa,69,58,121,107
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001054.png,360,640,santa,104,3,385,267
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000850.png,360,320,santa,243,133,290,212
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001036.png,360,640,santa,293,89,412,206
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000225.png,360,640,santa,222,109,293,193
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000523.png,180,320,santa,96,14,238,173
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000095.png,360,320,santa,116,9,227,116
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000115.png,360,270,santa,88,175,233,304
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000902.png,180,240,santa,119,68,169,114
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000708.png,120,160,santa,86,14,130,65
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000616.png,360,640,santa,242,207,294,260
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000594.png,360,320,santa,226,92,295,167
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000462.png,180,240,santa,80,27,136,104
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000763.png,180,240,santa,122,27,162,83
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000340.png,360,640,santa,248,34,344,145
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000647.png,360,320,santa,208,95,280,164
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000232.png,360,320,santa,17,142,85,216
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000631.png,360,320,santa,151,131,210,200
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000005.png,360,640,santa,319,88,354,130
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000819.png,360,320,santa,217,93,268,156
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000497.png,180,320,santa,136,43,188,105
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001038.png,360,640,santa,293,73,332,163
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000661.png,360,320,santa,117,15,120,16
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000126.png,360,540,santa,210,47,332,157
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000865.png,180,240,santa,123,43,162,85
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000868.png,180,240,santa,113,44,162,91
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000113.png,360,270,santa,89,80,107,100
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000570.png,180,120,santa,59,33,98,87
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001089.png,360,640,santa,283,64,403,224
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000456.png,180,240,santa,95,22,159,82
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000784.png,180,240,santa,113,26,157,76
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000654.png,360,320,santa,243,103,290,174
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000423.png,180,120,santa,17,14,63,72
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000910.png,180,120,santa,22,72,67,110
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000626.png,360,640,santa,261,117,319,188
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001098.png,180,240,santa,83,1,208,161
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000201.png,180,135,santa,72,65,116,108
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000747.png,120,160,santa,65,12,120,73
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000976.png,360,320,santa,39,44,187,265
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000332.png,360,640,santa,131,100,233,209
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000539.png,180,160,santa,37,22,121,89
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000534.png,180,160,santa,86,13,152,88
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000685.png,360,640,santa,269,120,317,183
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000331.png,360,640,santa,331,91,425,204
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000010.png,360,640,santa,185,22,274,100
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000566.png,180,120,santa,36,22,74,76
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000482.png,180,320,santa,97,17,233,174
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000796.png,180,240,santa,113,44,147,98
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000447.png,180,240,santa,86,31,137,88
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000123.png,360,270,santa,101,55,222,199
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000326.png,360,640,santa,185,31,301,150
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000782.png,180,240,santa,116,41,156,99
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001021.png,360,640,santa,243,53,394,274
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001086.png,360,640,santa,326,29,408,129
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000045.png,360,640,santa,206,35,323,131
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001081.png,360,640,santa,269,57,436,251
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000738.png,120,160,santa,53,14,106,75
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000862.png,180,240,santa,134,60,157,99
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000258.png,360,640,santa,180,86,302,189
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000242.png,360,640,santa,290,56,402,223
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001050.png,360,640,santa,293,72,404,226
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000648.png,360,320,santa,229,91,286,167
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001045.png,360,640,santa,291,73,383,174
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000180.png,180,320,santa,144,7,181,61
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000414.png,180,120,santa,19,51,59,96
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000327.png,360,640,santa,193,33,292,152
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001095.png,360,640,santa,195,23,413,312
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000703.png,120,80,santa,38,35,53,58
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000047.png,360,640,santa,225,37,314,125
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000361.png,180,240,santa,47,19,143,101
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000143.png,360,270,santa,190,7,223,40
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000333.png,360,640,santa,125,86,212,206
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000816.png,360,320,santa,239,93,291,172
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000146.png,360,270,santa,84,154,111,184
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000719.png,120,160,santa,51,15,100,60
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001067.png,360,640,santa,318,80,407,201
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000198.png,180,135,santa,72,64,118,111
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000557.png,180,160,santa,34,22,120,90
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000864.png,180,240,santa,134,38,175,88
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000629.png,360,320,santa,184,116,258,184
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000050.png,360,640,santa,196,29,384,198
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000255.png,360,640,santa,186,88,316,186
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000370.png,180,240,santa,122,28,194,89
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000644.png,360,320,santa,172,94,228,167
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001063.png,360,640,santa,264,16,488,289
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000102.png,120,80,santa,38,34,68,76
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000479.png,180,320,santa,74,26,160,86
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000818.png,360,320,santa,211,93,283,171
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000379.png,180,240,santa,135,16,196,90
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000251.png,360,640,santa,184,93,312,197
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000700.png,120,160,santa,66,45,94,76
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000801.png,180,240,santa,138,37,174,96
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000122.png,360,270,santa,92,53,219,191
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000389.png,180,240,santa,100,26,150,77
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000191.png,180,135,santa,70,63,116,110
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000904.png,180,240,santa,122,79,166,120
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000637.png,360,320,santa,159,125,181,182
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000196.png,180,135,santa,73,62,114,108
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000745.png,120,160,santa,70,16,111,66
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000940.png,360,640,santa,273,13,541,244
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000548.png,180,320,santa,96,22,150,85
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000008.png,360,640,santa,257,27,339,109
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000147.png,360,270,santa,123,154,159,184
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000989.png,360,320,santa,0,53,41,135
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000739.png,120,160,santa,67,14,117,77
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000001017.png,360,640,santa,174,0,418,285
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000794.png,180,240,santa,105,48,138,105
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000014.png,360,320,santa,73,32,168,110
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000995.png,360,320,santa,66,16,177,209
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000026.png,360,640,santa,213,31,319,120
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000896.png,180,120,santa,22,82,46,130
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000871.png,180,240,santa,123,52,159,92
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000618.png,360,640,santa,201,183,262,237
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000619.png,360,640,santa,231,202,289,248
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000093.png,360,640,santa,282,78,362,156
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000084.png,360,320,santa,108,194,127,216
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000563.png,180,120,santa,40,23,78,73
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000813.png,360,320,santa,174,99,229,168
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000943.png,360,640,santa,259,1,575,356
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000058.png,360,320,santa,187,50,271,129
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000688.png,360,320,santa,182,122,260,193
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000469.png,180,320,santa,102,24,226,162
/Users/varunvohra/Documents/SantaDetector/characters/santa/santa_000000978.png,360,320,santa,88,42,185,177
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000499.png,180,320,santa,127,28,193,96
/Users/varunvohra/Documents/SantaDetector/characters/santa/Santa_000000090.png,360,640,santa,273,115,360,192
